"SampleID: "" ""Batch Name: plate_P1 Batch Description: <NONE>",,,,,,,,
EventNo,RID,DBL,DD,RP1,CL1,CL2,Aux1,TIME
1986,14,1,9903,44,379,109,0,4625
1987,78,1,15573,54,4029,5539,0,4625
1988,12,1,10947,4028,121,109,0,4625
1989,30,1,13383,25,2209,357,0,4625
1990,12,1,8769,13,121,107,0,4625
1991,26,1,8158,8,210,355,0,4625
1992,15,1,10303,13,702,112,0,4672
1993,36,1,10538,15,669,616,0,4672
1994,21,1,13401,6685,731,219,0,4672
1995,55,1,12331,95,1370,2016,0,4672
1996,22,1,11413,12222,1232,196,0,4672
1997,25,1,9848,15,123,361,0,4672
1998,21,1,15468,43,740,215,0,4672
1999,29,1,8352,8,1244,363,0,4672
2000,55,1,15787,43,1276,1926,0,4672
2001,26,1,17764,10,242,380,0,4672
2002,36,1,11630,45,729,646,1,4672
2003,25,1,9285,19,127,390,0,4672
2004,35,1,13071,8776,395,657,0,4672
2005,29,1,16937,12,1348,368,0,4672
2006,13,1,14954,0,224,125,0,4672
2007,52,1,15946,5,217,1815,0,4672
2008,55,1,10930,50,1289,1942,0,4672
2009,14,1,11800,6,425,119,0,4672
2010,61,1,9262,10,125,3018,0,4672
2011,21,1,15948,47,692,207,0,4672
2012,29,1,17415,20680,1298,377,0,4672
2013,15,1,13574,3,713,112,0,4672
2014,77,1,10669,7,2380,5453,0,4672
2015,19,1,11300,9,231,210,0,4672
2016,27,1,12223,5,411,381,0,4719
2017,54,1,13721,8,730,1931,0,4719
2018,54,1,17551,18,747,1785,0,4719
2019,36,1,11354,3185,748,685,0,4719
2020,15,1,11020,6,706,114,0,4719
2021,30,1,10809,29,2204,355,0,4719
2022,25,1,10286,12,128,351,1,4719
2023,19,1,12524,15,224,223,0,4719
2024,21,1,10728,69,675,202,0,4719
2025,28,1,11260,7,706,383,0,4719
2026,0,0,25800,25,611,323,0,4719
2027,55,1,11468,39,1322,1848,0,4719
2028,12,1,10245,4008,123,118,0,4719
2029,38,1,11419,11,2389,669,0,4719
2030,52,1,11275,14391,223,1893,0,4719
2031,78,1,10716,43,4004,5501,0,4719
2032,77,1,8845,11,2251,5486,0,4719
2033,54,1,8288,9,682,1762,0,4719
2034,22,1,14229,13,1244,197,0,4719
2035,38,1,9671,7,2093,577,0,4719
2036,13,1,10014,31,203,111,0,4719
2037,52,1,9381,9,212,1752,0,4719
2038,26,1,7855,7848,228,368,0,4719
2039,43,1,13237,4,221,1046,0,4719
2040,25,1,10210,10298,136,393,0,4797
2041,26,1,15369,7,230,365,0,4797
2042,27,1,8584,4,380,348,0,4797
2043,14,1,12852,6,395,111,0,4797
2044,56,1,13441,9,2247,1733,0,4797
2045,0,0,7134,4,225,1091,0,4797
2046,33,1,12086,28,139,699,0,4797
2047,77,1,14272,11,2387,5628,0,4797
2048,33,1,14066,46,132,621,0,4797
2049,52,1,12049,7,218,1816,0,4797
2050,63,1,12226,9,377,3028,0,4797
2051,18,1,11064,12,118,222,0,4797
2052,43,1,10223,8,227,1084,0,4797
2053,33,1,10277,37,136,668,1,4797
2054,30,1,11906,20,2082,337,0,4797
2055,13,1,16957,19,241,116,0,4797
2056,30,1,11893,43,2253,352,0,4797
2057,0,0,6041,11,7,0,0,4797
2058,13,1,13243,18,235,119,0,4797
2059,51,1,11368,46,129,1784,0,4797
2060,63,1,10111,10,424,3296,2,4797
2061,52,1,12818,7,230,1943,3,4797
2062,0,1,16431,3,497,269,0,4797
2063,15,1,12101,2,709,108,0,4797
2064,13,1,13410,20,236,123,0,4844
2065,15,1,13621,12,685,111,0,4844
2066,77,1,10597,11,2347,5519,0,4844
2067,20,1,9380,4,379,210,0,4844
2068,34,1,10069,8,223,632,0,4844
2069,43,1,11686,7,233,1073,1,4844
2070,33,1,10938,51,133,678,3,4844
2071,61,1,8819,4,123,3210,0,4844
2072,12,1,8857,2103,116,110,0,4844
2073,27,1,11786,4,403,360,0,4844
2074,0,1,14335,14,1085,596,0,4844
2075,61,1,11739,16,121,2979,0,4844
2076,56,1,11726,2,2367,1887,0,4844
2077,33,1,18600,50,140,628,0,4844
2078,27,1,9224,5,403,385,0,4844
2079,54,1,13918,15185,754,1948,0,4844
2080,20,1,9009,10,383,214,1,4844
2081,43,1,10616,6,227,1089,0,4844
2082,34,1,12206,6,229,654,0,4844
2083,78,1,9436,61,3926,5392,0,4844
2084,55,1,15575,41,1246,1794,0,4844
2085,29,1,15231,4,1313,377,0,4844
2086,55,1,7527,44,1264,1959,0,4844
2087,61,1,10886,15,128,3194,3,4844
2088,52,1,16600,12,234,1968,0,4907
2089,51,1,14296,4678,128,1799,0,4907
2090,55,1,14216,51,1263,1838,0,4907
2091,15,1,8735,5,760,117,0,4907
2092,0,1,14230,1,475,263,0,4907
2093,14,1,15567,6,407,122,0,4907
2094,15,1,13738,6,676,117,0,4907
2095,0,0,6646,6,397,3077,2,4907
2096,25,1,9827,14,122,348,0,4907
2097,43,1,10321,5,230,1115,0,4907
2098,61,1,12961,10,119,3135,0,4907
2099,54,1,7879,23,675,1704,0,4907
2100,0,1,14515,13,155,3972,1,4907
2101,25,1,10071,11,119,350,0,4907
2102,43,1,9924,5,233,1085,1,4907
2103,28,1,17400,26,691,348,0,4907
2104,12,1,8238,3932,120,118,0,4907
2105,19,1,12180,12,234,230,0,4907
2106,43,1,9940,0,223,1083,0,4907
2107,54,1,8778,4,702,1832,0,4907
2108,13,1,8431,19,218,114,0,4907
2109,54,1,11621,10,734,1933,0,4907
2110,51,1,13168,31,132,1813,0,4907
2111,54,1,12452,14,730,1863,0,4907
2112,36,1,8861,34,680,616,0,4954
2113,0,0,6728,14,123,623,0,4954
2114,36,1,13755,37,715,652,0,4954
2115,52,1,15705,6,239,1850,0,4954
2116,12,1,12906,20,128,120,0,4954
2117,0,0,6819,2034,6,0,0,4954
2118,38,1,8208,7,2308,661,0,4954
2119,15,1,17719,7,728,118,0,4954
2120,78,1,19212,43,4032,5612,1,4954
2121,0,1,17961,9,146,251,0,4954
2122,34,1,10065,4,224,649,0,4954
2123,77,1,14191,9,2345,5683,0,4954
2124,15,1,17230,7,747,118,0,4954
2125,54,1,8340,11895,718,1890,2,4954
2126,22,1,16744,35,1260,213,0,4954
2127,20,1,13036,14,399,219,1,4954
2128,77,1,9096,10,2307,5423,0,4954
2129,30,1,11698,5817,2188,360,0,4954
2130,61,1,10476,7561,127,3265,0,4954
2131,35,1,12242,4,391,661,1,4954
2132,52,1,13513,15,215,1773,0,4954
2133,29,1,13720,14,1316,369,0,4954
2134,54,1,14399,19,724,1857,0,4954
2135,77,1,11118,5,2312,5422,0,4954
2136,35,1,9738,16,420,681,0,5000
2137,15,1,10980,4,724,114,0,5000
2138,54,1,10691,14,721,1796,0,5000
2139,56,1,16417,5,2399,1902,0,5000
2140,78,1,9202,59,3830,5341,0,5000
2141,43,1,9995,6,220,1063,0,5000
2142,22,1,13638,26,1341,208,0,5000
2143,22,1,11793,31,1166,188,0,5000
2144,26,1,11629,7110,234,376,0,5000
2145,33,1,13817,33,130,652,0,5000
2146,0,0,7099,8,210,211,0,5000
2147,15,1,9450,10,689,118,0,5000
2148,55,1,12612,44,1357,1978,0,5000
2149,26,1,13354,10,223,352,0,5000
2150,27,1,15110,8,412,374,0,5000
2151,33,1,7796,18,132,662,0,5000
2152,18,1,9947,12,120,219,0,5000
2153,0,1,19679,68,1362,1258,0,5000
2154,13,1,10318,34,226,119,0,5000
2155,55,1,10397,29,1300,1834,1,5000
2156,14,1,16376,4,379,111,0,5000
2157,56,1,8756,4,2384,1904,0,5000
2158,36,1,11976,24,719,650,0,5000
2159,51,1,12542,60,138,1927,0,5000
2160,27,1,13253,10,375,356,0,5047
2161,56,1,11203,8,2300,1845,0,5047
2162,63,1,12561,6,387,3080,0,5047
2163,20,1,11834,7,428,234,0,5047
2164,43,1,10653,4,230,1028,0,5047
2165,0,0,20251,8,724,383,0,5047
2166,54,1,10657,15,684,1855,0,5047
2167,0,0,24211,20,886,2232,0,5047
2168,54,1,11412,19,705,1810,0,5047
2169,13,1,10376,26,223,117,0,5047
2170,0,1,13734,1240,453,2155,0,5047
2171,77,1,9932,10,2268,5484,0,5047
2172,14,1,14205,12,395,113,0,5047
2173,38,1,16944,5,2441,669,0,5047
2174,63,1,10235,5,383,3017,0,5047
2175,19,1,17098,7169,224,201,0,5047
2176,20,1,13073,15,391,215,0,5047
2177,51,1,10629,48,126,1815,1,5047
2178,51,1,11713,46,121,1784,0,5047
2179,29,1,14327,11,1294,352,0,5047
2180,54,1,11659,12,747,1988,0,5047
2181,55,1,10726,37,1316,2004,0,5047
2182,21,1,8650,49,671,205,0,5047
2183,0,1,10401,4835,18,0,0,5047
2184,56,1,10223,2,2125,1710,0,5094
2185,0,0,26150,16,499,321,0,5094
2186,0,1,15966,13,300,277,0,5094
2187,19,1,13413,15,233,221,0,5094
2188,36,1,8185,17,723,659,0,5094
2189,21,1,10544,191,733,214,0,5094
2190,12,1,11328,12,127,116,0,5094
2191,36,1,14111,29,725,634,0,5094
2192,54,1,11878,17402,671,1747,0,5094
2193,0,0,7387,5,665,1780,0,5094
2194,51,1,12603,36,132,1917,0,5094
2195,61,1,10993,11,131,3093,0,5094
2196,21,1,9481,69,738,216,0,5094
2197,61,1,10443,14,132,3254,0,5094
2198,61,1,11248,6,120,3046,0,5094
2199,36,1,12781,8,747,677,0,5094
2200,35,1,11509,8390,388,651,0,5094
2201,36,1,11973,60,703,619,1,5094
2202,12,1,11791,4302,134,117,0,5094
2203,20,1,9045,9,398,219,0,5094
2204,77,1,11414,6,2325,5831,0,5094
2205,54,1,8729,7,728,1856,0,5094
2206,55,1,10095,46,1273,1903,0,5094
2207,13,1,9003,11,227,124,0,5094
2208,36,1,8534,19,713,602,0,5141
2209,34,1,16983,10,225,635,0,5141
2210,43,1,13358,1,232,1117,0,5141
2211,28,1,14001,5,702,367,0,5141
2212,54,1,13505,7,736,1848,0,5141
2213,54,1,18190,21,734,1921,1,5141
2214,0,0,20283,24,133,115,0,5141
2215,0,0,7167,10,12,0,0,5141
2216,18,1,9323,19,119,211,0,5141
2217,35,1,9695,11,383,626,0,5141
2218,0,1,15759,11,503,282,0,5141
2219,51,1,9673,31,121,1824,0,5141
2220,0,0,25264,26,381,198,0,5141
2221,78,1,13494,50,3921,5476,0,5141
2222,33,1,9872,47,135,643,0,5141
2223,12,1,8718,20,118,116,2,5141
2224,61,1,13837,8,138,3221,0,5141
2225,0,0,7233,9348,220,1091,0,5141
2226,15,1,12105,8,706,118,0,5141
2227,33,1,9656,63,124,662,0,5141
2228,54,1,13796,13,731,1910,0,5141
2229,77,1,10594,6,2318,5759,1,5141
2230,20,1,12741,4,405,209,1,5141
2231,29,1,10430,32,1317,369,0,5141
2232,29,1,10622,16813,1345,371,0,5204
2233,29,1,13668,18,1283,369,0,5204
2234,26,1,9697,4,218,363,0,5204
2235,20,1,14236,6,411,217,0,5204
2236,43,1,11008,5,226,1095,0,5204
2237,27,1,15638,11,415,370,0,5204
2238,12,1,11549,10,132,127,0,5204
2239,61,1,14486,15,140,3254,0,5204
2240,13,1,9215,32,228,123,1,5204
2241,54,1,12694,8,732,1787,0,5204
2242,21,1,10470,58,736,219,1,5204
2243,63,1,10463,12244,409,3094,1,5204
2244,35,1,12283,9,414,649,0,5204
2245,22,1,12057,21,1379,217,0,5204
2246,35,1,11800,8,397,660,0,5204
2247,20,1,10777,6,403,220,0,5204
2248,0,0,20183,22,2231,360,0,5204
2249,78,1,9874,41,3499,4873,0,5204
2250,28,1,9742,18,685,374,0,5204
2251,34,1,12193,3,226,601,0,5204
2252,34,1,11231,0,222,647,0,5204
2253,18,1,14705,10,127,222,0,5204
2254,27,1,7526,6,385,353,0,5204
2255,28,1,11982,11,670,356,0,5204
2256,43,1,11914,12,231,1062,0,5250
2257,36,1,10650,30,674,619,1,5250
2258,18,1,7519,11,125,222,0,5250
2259,28,1,11260,12,714,377,0,5250
2260,15,1,13742,9902,719,120,0,5250
2261,63,1,12261,5,380,3088,0,5250
2262,22,1,10166,27,1384,213,2,5250
2263,22,1,13163,24,1199,197,0,5250
2264,22,1,18453,31,1281,197,0,5250
2265,35,1,9831,7,394,608,0,5250
2266,34,1,8136,2,225,620,0,5250
2267,25,1,13429,15,137,384,0,5250
2268,30,1,10391,4663,2291,363,0,5250
2269,21,1,14979,45,740,210,0,5250
2270,14,1,14596,7,408,122,0,5250
2271,78,1,16115,47,4226,5584,0,5250
2272,78,1,10059,46,4416,5953,0,5250
2273,35,1,13734,5,379,651,0,5250
2274,52,1,10359,4,222,1856,0,5250
2275,13,1,10822,14,225,116,0,5250
2276,26,1,11868,13,212,354,0,5250
2277,19,1,11249,16160,223,212,0,5250
2278,36,1,10104,34,649,587,0,5250
2279,27,1,12708,7,393,343,0,5250
2280,28,1,17340,16,690,348,0,5329
2281,55,1,12946,42,1313,1936,0,5329
2282,26,1,12590,8,240,382,0,5329
2283,25,1,9330,193,118,344,0,5329
2284,0,1,7748,15,13,0,0,5329
2285,78,1,10415,49,3699,5128,0,5329
2286,38,1,10873,10,2337,637,0,5329
2287,27,1,13379,8,409,351,0,5329
2288,36,1,10487,12,680,649,0,5329
2289,78,1,14879,86,4020,5350,0,5329
2290,13,1,10747,21,225,114,0,5329
2291,33,1,12869,32,128,659,0,5329
2292,12,1,12796,37,134,120,0,5329
2293,12,1,11047,18,130,108,0,5329
2294,0,1,13285,66,929,854,0,5329
2295,51,1,17258,70,133,1670,0,5329
2296,43,1,11963,12,230,1118,0,5329
2297,63,1,13420,8,367,2958,0,5329
2298,15,1,10792,5,684,112,0,5329
2299,12,1,10357,10,115,108,0,5329
2300,27,1,9264,1,393,372,0,5329
2301,36,1,9523,30,669,636,0,5329
2302,0,0,7406,9,2248,5271,0,5329
2303,26,1,15280,7,228,375,0,5329
2304,29,1,10344,1,1339,366,0,5375
2305,15,1,8382,10,684,115,0,5375
2306,63,1,9140,2,399,3311,0,5375
2307,30,1,12584,11,2208,350,1,5375
2308,36,1,10279,47,705,662,0,5375
2309,77,1,13363,6,2268,5613,0,5375
2310,0,0,6004,1,17,9,0,5375
2311,36,1,14821,30,663,601,0,5375
2312,56,1,10082,5,2175,1678,1,5375
2313,33,1,10595,14,131,657,0,5375
2314,77,1,11743,8,2334,5533,0,5375
2315,25,1,12604,10,124,364,0,5375
2316,26,1,9497,6,207,338,0,5375
2317,0,1,13297,61,2694,2218,0,5375
2318,20,1,9288,5,369,205,0,5375
2319,13,1,12472,11,230,119,0,5375
2320,55,1,12860,38,1242,1771,0,5375
2321,22,1,11853,11881,1275,212,0,5375
2322,61,1,12310,12,123,3086,1,5375
2323,28,1,11346,9,712,388,0,5375
2324,63,1,12302,4,384,3137,0,5375
2325,15,1,10463,9,698,111,0,5375
2326,54,1,12029,11,660,1743,0,5375
2327,51,1,11344,41,121,1722,0,5375
2328,61,1,10351,10,121,2961,0,5438
2329,0,0,21148,19,498,310,0,5438
2330,13,1,10848,0,236,121,0,5438
2331,21,1,12411,55,686,205,0,5438
2332,56,1,10981,4,2135,1726,2,5438
2333,28,1,12740,5638,671,361,0,5438
2334,52,1,11790,12,214,1868,0,5438
2335,28,1,8078,9,644,351,0,5438
2336,0,0,22769,14,796,439,0,5438
2337,54,1,12973,17,682,1691,0,5438
2338,20,1,15178,7,404,216,0,5438
2339,63,1,9701,0,365,2910,0,5438
2340,21,1,11017,71,702,210,0,5438
2341,52,1,8182,7,211,1819,0,5438
2342,78,1,11563,60,3799,5330,0,5438
2343,61,1,12881,7,135,3172,0,5438
2344,78,1,12978,49,4108,5692,0,5438
2345,34,1,11983,2,242,657,0,5438
2346,21,1,14822,61,719,207,0,5438
2347,21,1,12749,62,659,198,0,5438
2348,36,1,13560,31,743,663,0,5438
2349,26,1,12858,8,219,363,1,5438
2350,21,1,11272,63,643,188,0,5438
2351,0,0,20612,5,237,649,0,5438
2352,14,1,11453,5,400,112,0,5469
2353,0,0,7363,3,388,3033,0,5469
2354,77,1,11115,940,2391,5888,0,5469
2355,15,1,9131,6,752,118,0,5469
2356,36,1,11753,34,701,605,1,5469
2357,21,1,16303,1,738,202,0,5469
2358,12,1,15291,33,130,118,0,5469
2359,14,1,9920,4,415,113,0,5469
2360,0,0,6977,24,1213,197,1,5469
2361,27,1,9797,4,429,361,0,5469
2362,63,1,11117,5,382,3273,0,5469
2363,35,1,13291,8,391,639,0,5469
2364,78,1,8172,69,3942,5504,0,5469
2365,19,1,11422,14,216,207,0,5469
2366,0,1,12636,24,3070,493,0,5469
2367,30,1,10843,39,2217,358,0,5469
2368,30,1,12886,20,2077,337,0,5469
2369,61,1,11212,9,125,3097,0,5469
2370,77,1,9847,13,2391,6008,1,5469
2371,54,1,13797,15,702,1827,0,5469
2372,30,1,12481,30,2106,339,0,5469
2373,15,1,9775,6,689,110,0,5469
2374,29,1,13712,15,1364,359,0,5469
2375,54,1,9504,15,715,1803,0,5469
2376,55,1,11225,29,1238,1866,0,5532
2377,0,0,23858,21225,924,3616,0,5532
2378,38,1,13498,0,2396,652,0,5532
2379,51,1,12823,51,137,1818,0,5532
2380,29,1,15759,2,1292,370,0,5532
2381,21,1,10721,78,727,205,0,5532
2382,19,1,11011,30,210,193,0,5532
2383,29,1,12315,20,1276,367,0,5532
2384,18,1,12510,3,124,217,0,5532
2385,30,1,10455,29,2044,339,0,5532
2386,15,1,10842,11,742,118,0,5532
2387,21,1,10671,74,696,210,0,5532
2388,0,1,14680,5,19,0,0,5532
2389,38,1,11507,7,2389,665,0,5532
2390,22,1,13930,31,1232,199,0,5532
2391,52,1,11102,10,223,1719,0,5532
2392,0,0,22908,30,1318,3231,0,5532
2393,28,1,11503,10,661,366,0,5532
2394,14,1,12326,16,408,117,0,5532
2395,77,1,10683,14,2456,5834,0,5532
2396,43,1,10994,2,225,1060,0,5532
2397,77,1,7729,7,2417,5845,0,5532
2398,15,1,10806,5,707,115,0,5532
2399,30,1,14160,6033,2336,354,1,5532
2400,21,1,11581,56,759,222,0,5594
2401,19,1,14045,10,240,228,0,5594
2402,27,1,13285,0,406,370,0,5594
2403,54,1,13213,27,703,1898,0,5594
2404,14,1,11500,12,404,118,0,5594
2405,21,1,10043,65,740,222,0,5594
2406,14,1,14233,7,398,116,0,5594
2407,27,1,12746,0,412,352,1,5594
2408,33,1,11357,22,138,673,0,5594
2409,77,1,13739,7,2217,5129,0,5594
2410,28,1,13568,11,667,340,0,5594
2411,15,1,10834,9,715,116,0,5594
2412,29,1,11711,28,1320,369,0,5594
2413,34,1,14362,21497,235,620,0,5594
2414,12,1,17521,4331,137,123,0,5594
2415,77,1,10297,7,2371,5445,0,5594
2416,30,1,11260,13,2307,385,1,5594
2417,27,1,13813,8,392,368,0,5594
2418,63,1,8760,5,410,3289,0,5594
2419,15,1,14828,9,707,114,1,5594
2420,20,1,11056,6,415,227,0,5594
2421,55,1,9814,34,1241,1846,0,5594
2422,51,1,11611,46,134,1838,1,5594
2423,56,1,11005,1,2239,1876,0,5594
2424,21,1,10972,8850,692,211,0,5641
2425,43,1,12699,4,236,1146,0,5641
2426,54,1,16456,18,719,1881,0,5641
2427,19,1,11273,23,234,218,2,5641
2428,0,1,12327,8,498,291,0,5641
2429,21,1,13755,70,744,217,0,5641
2430,63,1,10307,8,389,3142,0,5641
2431,14,1,12870,7,458,132,0,5641
2432,56,1,10954,3,2327,1920,0,5641
2433,33,1,16949,56,132,629,0,5641
2434,54,1,8689,8,641,1697,0,5641
2435,27,1,11463,6,408,385,0,5641
2436,27,1,10445,4,405,372,0,5641
2437,21,1,13316,41,741,209,0,5641
2438,36,1,11349,49,733,651,0,5641
2439,34,1,13062,2,227,618,0,5641
2440,21,1,10325,1934,667,201,0,5641
2441,61,1,12254,8,121,2984,0,5641
2442,14,1,10030,9,392,120,0,5641
2443,26,1,11810,11,227,354,0,5641
2444,54,1,9267,15,762,1944,0,5641
2445,34,1,13060,13584,222,641,0,5641
2446,20,1,9933,5,433,220,0,5641
2447,15,1,11446,6,689,108,0,5641
2448,33,1,13815,33,135,667,0,5688
2449,22,1,14199,73,1230,200,0,5688
2450,21,1,11694,91,715,214,0,5688
2451,29,1,12487,11,1415,406,0,5688
2452,61,1,11296,11,126,3158,0,5688
2453,34,1,11897,3,223,638,0,5688
2454,38,1,11992,3,2294,626,0,5688
2455,63,1,18765,14146,392,3174,0,5688
2456,29,1,15008,10,1285,353,0,5688
2457,36,1,11093,26,652,608,1,5688
2458,51,1,12036,68,128,1717,0,5688
2459,78,1,11321,53,3729,5053,0,5688
2460,77,1,13047,10,2365,5403,0,5688
2461,15,1,12225,9,686,116,0,5688
2462,0,0,22197,49,331,811,0,5688
2463,52,1,13169,4,216,1745,0,5688
2464,18,1,10581,5,123,219,0,5688
2465,22,1,8491,19,1191,187,2,5688
2466,35,1,12961,5,393,636,1,5688
2467,19,1,9233,10,236,222,1,5688
2468,25,1,11328,13,116,349,0,5688
2469,15,1,9363,14,721,116,0,5688
2470,28,1,12050,9213,679,373,0,5688
2471,21,1,11477,56,740,214,0,5688
2472,0,1,8849,13,1667,487,0,5750
2473,77,1,12056,14,2373,5703,0,5750
2474,20,1,10923,5,417,231,0,5750
2475,21,1,18727,65,700,202,0,5750
2476,21,1,11984,6648,694,203,0,5750
2477,20,1,14393,5,425,231,0,5750
2478,63,1,18225,8,404,3140,0,5750
2479,33,1,7646,8,142,696,0,5750
2480,63,1,14334,9,400,3161,0,5750
2481,21,1,13306,62,741,214,0,5750
2482,14,1,12011,9,417,119,0,5750
2483,13,1,8616,15,239,119,0,5750
2484,28,1,14862,8,720,378,0,5750
2485,52,1,13804,11,227,1906,0,5750
2486,21,1,13676,67,668,196,0,5750
2487,27,1,10529,7,384,349,0,5750
2488,56,1,13131,7,2291,1852,0,5750
2489,28,1,12332,8659,642,342,0,5750
2490,63,1,10763,13,391,3090,0,5750
2491,22,1,13359,12541,1342,210,0,5750
2492,35,1,8924,7959,375,625,0,5750
2493,63,1,11216,6,401,3343,0,5750
2494,63,1,9409,5,371,3017,0,5750
2495,77,1,9174,11,2337,5547,0,5750
2496,13,1,11295,17,218,117,0,5797
2497,55,1,11999,11971,1320,1893,0,5797
2498,25,1,8977,12,117,344,0,5797
2499,12,1,10092,2826,134,123,0,5797
2500,63,1,13107,8,387,3226,0,5797
2501,0,0,28421,75,2218,3471,0,5797
2502,28,1,18843,11,701,373,0,5797
2503,77,1,12895,11,2355,5544,0,5797
2504,25,1,10459,21,131,372,0,5797
2505,54,1,11532,10,699,1842,0,5797
2506,78,1,12572,81,4132,5676,0,5797
2507,28,1,8957,7516,720,370,0,5797
2508,15,1,10141,14,706,119,0,5797
2509,18,1,11129,15,119,218,0,5797
2510,77,1,19102,45,2093,5322,0,5797
2511,15,1,9065,13,674,110,0,5797
2512,52,1,16638,6,216,1824,0,5797
2513,12,1,15005,42,127,116,0,5797
2514,51,1,16032,50,131,1763,0,5797
2515,29,1,13132,9,1295,336,1,5797
2516,22,1,10501,35,1360,215,0,5797
2517,26,1,12847,8,218,373,0,5797
2518,28,1,12652,10,660,363,0,5797
2519,19,1,10909,37,217,216,1,5797
2520,77,1,12724,8,2321,5482,0,5875
2521,34,1,10040,21213,227,659,0,5875
2522,34,1,10564,7,217,587,0,5875
2523,21,1,9902,54,723,202,0,5875
2524,52,1,14498,6,240,1924,0,5875
2525,33,1,14022,30,126,642,0,5875
2526,77,1,11535,11,2314,5628,0,5875
2527,30,1,9836,12,2215,356,0,5875
2528,56,1,12856,15,2327,1856,0,5875
2529,77,1,7731,9,2119,5215,2,5875
2530,19,1,12871,19,234,223,0,5875
2531,77,1,8902,10,2273,5538,0,5875
2532,52,1,12324,8,218,1768,0,5875
2533,30,1,10153,26,2265,355,0,5875
2534,27,1,12485,6,403,353,0,5875
2535,61,1,11903,14,125,3041,0,5875
2536,33,1,10147,69,133,655,0,5875
2537,43,1,11839,9,212,1019,1,5875
2538,0,1,15739,5,2777,772,0,5875
2539,0,1,17455,10,686,738,0,5875
2540,43,1,11853,5,243,1127,0,5875
2541,26,1,10645,1,216,348,0,5875
2542,35,1,13002,9,384,629,0,5875
2543,27,1,9885,4,401,359,0,5875
2544,43,1,12901,8,237,1082,0,5938
2545,52,1,16518,4,227,1825,1,5938
2546,28,1,12752,14,686,365,0,5938
2547,29,1,18816,10,1244,345,0,5938
2548,25,1,10817,10,124,372,0,5938
2549,21,1,14727,39,677,200,0,5938
2550,0,0,7457,9,10,0,0,5938
2551,36,1,16102,54,720,607,1,5938
2552,54,1,9726,11,731,1839,0,5938
2553,54,1,8646,11,717,1837,1,5938
2554,13,1,10671,25,207,113,0,5938
2555,0,0,6471,7,193,179,0,5938
2556,52,1,9725,5,209,1740,0,5938
2557,55,1,13591,50,1326,1950,0,5938
2558,26,1,11481,10,214,364,0,5938
2559,25,1,12929,9,121,353,0,5938
2560,51,1,8802,47,123,1747,0,5938
2561,63,1,9303,6,398,3144,0,5938
2562,21,1,13983,50,733,199,0,5938
2563,25,1,9619,16,129,369,0,5938
2564,36,1,8599,120,699,649,0,5938
2565,18,1,13238,5,121,229,0,5938
2566,63,1,16053,6,384,3003,0,5938
2567,78,1,14570,80,3844,5298,0,5938
2568,56,1,9148,17118,2294,1837,0,5985
2569,55,1,14579,13468,1309,1958,0,5985
2570,78,1,9215,34,4236,5664,0,5985
2571,77,1,10855,17,2268,5411,1,5985
2572,29,1,10225,7,1296,368,0,5985
2573,35,1,17036,5,423,672,0,5985
2574,52,1,13945,9,262,2173,1,5985
2575,34,1,12382,7,213,602,0,5985
2576,35,1,8683,3747,390,643,0,5985
2577,33,1,16255,27,142,655,0,5985
2578,52,1,13009,9,228,1820,0,5985
2579,38,1,11765,5,2291,623,0,5985
2580,77,1,18889,15556,2454,5904,0,5985
2581,15,1,12902,1,754,122,0,5985
2582,20,1,9907,8,401,215,0,5985
2583,15,1,10296,11,706,118,0,5985
2584,61,1,12696,2,128,3150,0,5985
2585,13,1,12935,18,222,117,0,5985
2586,43,1,9342,10,207,985,0,5985
2587,28,1,9505,10,671,354,0,5985
2588,13,1,11380,19,236,121,0,5985
2589,14,1,12476,10,431,124,0,5985
2590,36,1,13895,93,660,593,0,5985
2591,52,1,10420,10,221,1840,0,5985
2592,26,1,13082,10,223,371,0,6047
2593,15,1,18554,12,657,107,0,6047
2594,25,1,14934,15,134,362,0,6047
2595,54,1,11546,11,682,1812,0,6047
2596,25,1,11169,15,127,369,0,6047
2597,19,1,13164,5,226,216,0,6047
2598,25,1,11045,11,131,370,0,6047
2599,43,1,8880,13994,240,1080,0,6047
2600,51,1,11470,71,123,1709,0,6047
2601,0,0,21649,11,445,122,0,6047
2602,28,1,12316,14,648,361,0,6047
2603,26,1,13399,10,209,337,0,6047
2604,22,1,12635,25,1310,208,0,6047
2605,25,1,10124,9,131,370,0,6047
2606,63,1,12376,4,376,3148,0,6047
2607,78,1,8681,61,3747,5223,0,6047
2608,21,1,12389,77,708,212,0,6047
2609,51,1,10331,49,131,1833,0,6047
2610,27,1,10084,7,405,372,0,6047
2611,22,1,12861,21,1312,206,0,6047
2612,12,1,12566,4,127,119,0,6047
2613,27,1,11118,5,423,391,0,6047
2614,12,1,9217,343,114,109,0,6047
2615,61,1,10395,7925,124,3050,0,6047
2616,14,1,10635,5,404,122,0,6110
2617,20,1,11548,9217,391,205,0,6110
2618,78,1,10872,58,3924,5513,0,6110
2619,30,1,11341,3630,2330,372,0,6110
2620,20,1,13171,3,396,216,0,6110
2621,34,1,11451,8,213,606,0,6110
2622,20,1,12628,10,387,210,0,6110
2623,14,1,11831,13,378,111,0,6110
2624,18,1,11224,9,126,217,0,6110
2625,43,1,12790,10,229,1061,0,6110
2626,38,1,10846,7,2381,665,0,6110
